u,f,kernel,lambda,a,b,u_is_polynomial,u_is_trigonometric,u_is_hyperbolic,u_is_exponential,u_max_degree,f_is_polynomial,f_is_trigonometric,f_is_hyperbolic,f_is_exponential,f_max_degree,kernel_is_polynomial,kernel_is_trigonometric,kernel_is_hyperbolic,kernel_is_exponential,kernel_max_degree,lambda_is_polynomial,lambda_is_trigonometric,lambda_is_hyperbolic,lambda_is_exponential,lambda_max_degree
4.889354828284439*x - 0.9090557443398077*cosh(x) + 0.81561935257831429, 4.889354828284439*x - 0.9090557443398077*cosh(x) - 321838.13757978672, 6.137498645717198, -6.6181939803410135, -9.738569110130852, 2.1269506825801017,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1,True,False,False,False,1
254.22969942774798*exp(x), 8939.3996936748404*x**2 + 254.22969942774798*exp(x) - 2784560.9480378842, 405.6579917225982 - 1.302301868988363*x**2, 0.6297685180766326, -5.937833042691995, 3.758316644147591,False,False,False,True,1,False,False,False,True,1,True,False,False,False,2,True,False,False,False,1
x, x + 144.98826756892733*x*exp(-x) - 1034.8257867555861 - 61282258066696152.0*exp(-x), (t**21 - 3.5865685811471843*t + x)*exp(-x) - 7.1373070670261685, 9.682836511151208, -5.574680730977429, -1.0628203387061923,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
x**2 + 0.7688454689360817, x**2 - 0.1824974262169789 - 8.581829991883471/cosh(x), -t + 0.6989674635075529/cosh(x), 4.001905295606916, -1.2584072935506878, 1.1713079112896612,True,False,False,False,2,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**3, x**3 - 637.482908628026*x, x, -1.5520604634852688, -9.0976007777802, -8.494813631426105,True,False,False,False,3,True,False,False,False,3,True,False,False,False,1,True,False,False,False,1
x, x + 12.5959999642632*tanh(x**2)/x, tanh(x**2)/x, -8.56075021958382, 8.07959238485061, 8.259694052615522,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
0.49559459523177268 - 0.1706323481594705*cosh(x), -47.065430515299006*x**6 - 0.1706323481594705*cosh(x) - 9309.6242407203276, t**3 + x**6 - 0.8293636235082484, -0.7616952691753163, 1.7083631301354494, 6.630929210866935,False,False,True,False,1,False,False,True,False,1,True,False,False,False,6,True,False,False,False,1
-6.974161675393187, -136.1609224762835, 4.816550120616874, -2.1993440513216767, 2.36413009071355, 4.112755324197073,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1
-5.957078802550491 + (2*x - exp(x))/x, 19122.48840477759 + (2*x - exp(x))/x, t, 3.3172073064966074, -7.474621054255259, 8.653265024199964,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1,True,False,False,False,1
x**5, x**5 - 137931.4723996757*cos(x) - 235367876.2208932, cos(x) + (t**5 - 7.554774369394664)/t, -7.905401342205225, -7.071156966053495, 5.223935404507758,True,False,False,False,5,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**4, x**4 + 3.1745319225206128, cos(0.26370158701660118*t**4)/t, -8.333948182036668, 8.673660350011517, 9.522002342973803,True,False,False,False,4,True,False,False,False,4,False,True,False,False,1,True,False,False,False,1
-x**5 + 2*x - 2.4717257725758519*cosh(x) + 23.9097079006714, -x**5 + 2*x - 2.4717257725758519*cosh(x) + 768617.21052508701, t, 8.361807694880415, -6.821674782693002, -1.687753371952228,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1,True,False,False,False,1
x, x + 227.93898520656829, -1.0354399972786776*t - tanh(t**2), 4.215568908048404, -5.902794235156632, 0.6785133162830519,True,False,False,False,1,True,False,False,False,1,False,False,True,False,1,True,False,False,False,1
-x**3 + x**2 + 3*x - 23.46428621410778, -x**3 + x**2 + 178.45930826221655*x + 2024.9849915971381, x + cosh(t) - 4.807848624251534, 1.6473887273588979, 1.3348654496467827, 4.3417655947569465,True,False,False,False,3,True,False,False,False,3,False,False,True,False,1,True,False,False,False,1
2.6095515145430284, 0.0034751541513602078*exp(x**4) + 2.6159514243372854, -exp(x**4) - 1.8416189658096282, 0.01021612107690828, 5.750769724191699, 5.881123065538281,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
0.77289024266955798*x**3, 0.77289024266955798*x**3 + 58.514276801744444*x**2 - 58.514276801744444*cos(x) + 87.610052771157366, t - x**2 + cos(x) + 1, -3.5177824682109105, -3.057723974848974, 1.0738864046157364,True,False,False,False,3,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
-x + exp(x) - 2208.566258526255, -x + exp(x) - 617910.7348067612, t**3, -0.5583845221690282, 0.9633542444848242, 7.0759641733062715,False,False,False,True,1,False,False,False,True,1,True,False,False,False,3,True,False,False,False,1
0.5282921783164804, -2.744538561927778*x - 3.061864718126047 - 13.99489912873196*exp(x)/x, t*(-t - x - 5.099181087440021*exp(x)/x), -2.9460618999882993, 0.3449087480607176, 1.909393086742421,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
x**16 + 0.0226374181947275*tan(x)**4, x**16 + 0.0226374181947275*tan(x)**4 + 0.46028463717214467 - 0.03585823188128575/log(x), 12.836233495728079 - 1/log(x), -0.3142164724757812, -0.7812246195843322, 1.0259141299825494,False,True,False,False,1,False,True,False,False,1,False,False,False,False,1,True,False,False,False,1
0.99956687205756539, 11227.010926450932, t**3 + cosh(t), -6.269009857759893, 5.818739334854776, 7.857983050879774,True,False,False,False,1,True,False,False,False,1,False,False,True,False,1,True,False,False,False,1
x - exp(x) + 5.752796286094441, x - exp(x) + 200.4625672155944, t, 0.45937225309150165, 0.3537879363365999, 4.911654864628993,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1,True,False,False,False,1
8.687750383715471 - log(exp(3*x**5)), -33488.02178508501*x - log(exp(3*x**5)) - 121280.3725419699, x + 3.621863992765727, 4.231511327503457, -5.2633940836714865, 4.2138225128717295,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1,True,False,False,False,1
x, x + 968.054222384761, t, -4.352533296574368, -4.049984928401229, 8.438099994006755,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1
x, x - 7665.921620317617, t**3 + t - 4.710109600602424/t, 3.395389054646671, -9.982086764783276, -9.745981098742133,True,False,False,False,1,True,False,False,False,1,False,False,False,False,1,True,False,False,False,1
96.37973889592831, 3408.280069279204*cos(x) + 54293.41085064298, 0.465000529249448*t**2 + cos(x), -5.337930034163863, 2.2138264781143473, 8.838685677056308,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, x - 634.7839576923908, cos(t) - 4.554722021120725, -2.84060257697284, -2.1468680051430233, 9.975777256280082,True,False,False,False,1,True,False,False,False,1,False,True,False,False,1,True,False,False,False,1
x, 57.2200263330766*x**4 - 286.100131665383*x**3*tanh(x) + 572.200263330766*x**2*tanh(x)**2 - 572.200263330766*x*tanh(x)**3 + x + 286.100131665383*tanh(x)**4 - 57.2200263330766*tanh(x)**5/x, (x - tanh(x))**5/x, 1.412812471603404, -9.948375824893096, -4.238937876131086,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x, -6.8266665270543496*x**2 + x + 429.05740239644665, 4.2320489090918745*t**3 + x**2 + cosh(t), -7.678723956362161, -2.2114701232035516, 1.7642355100297067,True,False,False,False,1,True,False,False,False,2,False,False,True,False,1,True,False,False,False,1
-0.1116276587842928*x**4, -0.1116276587842928*x**4 - 67681.13858200841*x - 2910470.271569149, t**3 + 8.88344603658975*x + cos(t + 7.930591259317641), -7.558747511097488, -3.271745285222341, 8.515353088787432,True,False,False,False,4,True,False,False,False,4,False,True,False,False,1,True,False,False,False,1
cosh(2*x)/x, -12268262.2573537*x**2 + cosh(2*x)/x, x**2, 2.0064681695814315, 7.186476246134454, 9.614794147683632,False,False,True,False,1,False,False,True,False,1,True,False,False,False,2,True,False,False,False,1
-0.0005119000701027809*exp(-exp(x)), 0.007225739439795003*x - 0.0005119000701027809*exp(-exp(x)), x, 3.860858661253948, -4.449790066068477, -0.02358403801319575,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1,True,False,False,False,1
x**2, 321.9052260165471*x**4*cos(x**3) + x**2 + 321.9052260165471*x*cos(x**3) + 22016.28825633756/x, (x**4 + x)*cos(x**3) + 68.39369627135486/x, -4.565874137582924, -5.958109063495058, 0.005097895879968561,True,False,False,False,2,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
-x + (x**4 + x - 4.302988044239416)*exp(-x), -4671268.721647687*x**3 - x + (x**4 + x - 4.302988044239416)*exp(-x), x**3, 7.793234781040567, -6.497159232160059, -5.37727968466891,False,False,False,True,1,False,False,False,True,1,True,False,False,False,3,True,False,False,False,1
cosh(x)**4, -962054716754963.0*x + cosh(x)**4, x, 8.9762399662998, -0.3223300723698763, 9.116098586807563,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1,True,False,False,False,1
-6.405238384638221, -6.405238384638221 + 3416941.2079855*tan(x)**3/x**3, 412.542711758158*t**3*tan(x)**3/x**3, -1.4541425525053864, -7.965003347623134, -4.650605001353474,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, 0.3420500222532194*x*cos(x) + 1.297243841133897*x, 5.545375329786311*x*cos(x) + 4.818969613557231*x, -0.3161096348742003, 9.118722654632727, 9.140096283182015,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
-10.66846325679741*x**7, -10.66846325679741*x**7 + 111091009.4931304*x - 1148934466.997058 + 3527171.984956003/cos(x), -x + 10.34228127225818 - 0.03175029195476088/cos(x), -6.426325659971721, 1.3700723755864743, 7.746189015530565,True,False,False,False,7,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, x - 385.89343908736922*tan(exp(x**3)) + 388.82617134738876, tan(exp(x**3)) - 1.0075998500180656, 9.274299052545125, -1.9658891723969507, 9.33180221510943,True,False,False,False,1,False,True,False,True,1,False,True,False,True,1,True,False,False,False,1
10.57305943032192*x, 10.57305943032192*x + 1986.106724999924*tanh(x + 13.780417183359134)**5, tanh(x + 13.780417183359134)**5, 4.890855792059032, -8.765444328489501, -0.1335490427569468,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
-0.4175720240128761 + 1/x, -2.196624958877566*tan(exp(x)) - 14.55706248728843 + 1/x, t + tan(exp(x)), -3.8842012406808912, 5.310596040916213, 7.487657723866089,False,False,False,False,1,False,True,False,True,1,False,True,False,True,1,True,False,False,False,1
x, 19285853.2173253*x**12 + x - 3.01731808719615, t**3 + x**12*tan(t**2)**12, 1.875229550364427, -1.3242022907425781, 1.3177572350243612,True,False,False,False,1,True,False,False,False,12,False,True,False,False,1,True,False,False,False,1
x*cosh(x), 9735.743160551391*x**3 + 559320.2365861093*x**2 + x*cosh(x) + 10711337.3234849*x + 68672792.95059907, 543.5525134626843*(0.2450658668280342*t - 0.1225329334140171*x - 1)**3, -7.426861725438306, -6.22746670389205, 2.7179458366347475,False,False,True,False,1,False,False,True,False,1,True,False,False,False,3,True,False,False,False,1
0.79971784679289509, -481.21335890848547, 13.55224535935221*t + 10.66273519270662, -1.9036216147237024, -8.007036831277164, 1.538258212350641,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1
91.97517946157424*x + 7.890764007533949 - cosh(4.668438346864448*x)/x, 1133283000870.603*x + 7.890764007533949 - cosh(4.668438346864448*x)/x, x, 4.331260362702352, 0.11528300481843345, 6.503646477048065,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1,True,False,False,False,1
0.41231885191737719*x + 9.341815065376203*exp(x) + 270494.795766974, 0.41231885191737719*x + 9.341815065376203*exp(x) + 26368460097.300558, 296.2379847338999*t + 0.5708125313172715, 7.159889845925353, -9.891882290254701, 2.425070038769894,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1,True,False,False,False,1
-6.273645589343346, -0.03642137744063269*tan(x)**2 - 5611.985755547812, 0.108926448189857*t**3 - 0.0001501289435774993*tan(x)**2, 3.7362174986548986, -9.680634171415763, 0.6693528924070069,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**2, x**2 - 158997350646450.34 - 64117934349013.803/x - 11587520239046.31/x**2 - 1233905937806.767/x**3 - 85522231264.135039/x**4 - 4014283302.3412012/x**5 - 128214409.56162428/x**6 - 2706216.5925297449/x**7 - 34628.670588893846/x**8 - 208.1492697342842/x**9, 1201.2966951053427*(t + 0.36051413031647835/x)**9 + cosh(t), 7.595515707369739, 2.221940750898831, 8.777354404371962,True,False,False,False,2,False,False,False,False,1,False,False,True,False,1,True,False,False,False,1
-0.7748094853370012, 3.420844131636032*x**3*(0.101773516253409*x - 0.02956490184015862) - 3.420844131636032*x**3*(23.60718030338576*x - 108.1408837310941) - 0.7748094853370012, t*x**3*(-t + x - exp(-9.050268510342033*t)), -4.415077766049993, 0.4511618695178239, 6.871270669008137,True,False,False,False,1,True,False,False,False,4,False,False,False,True,1,True,False,False,False,1
9.292599334613204, -331.3598598293642*x**2 - 331.3598598293642*tanh(x**18)**5 + 9.292599334613204, x**2 + tanh(x**18)**5, 4.121436191220898, -7.096010748935413, 1.5559413271283091,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
-0.06160835238349982, 23.50768842020424*x - 0.06160835238349982, -6.007141783607375*x, -4.78014144472243, -7.515291064545218, 5.772772631322741,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1
-1.0353600243106058, 127.77429250892143*x**2 - 557.90406383133166*cosh(x) - 1.0353600243106058, x**2 - (t + 7.477063339936048)*cosh(x), 9.827384657857905, -9.389646838991313, 3.168169784901771,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x + 31237.27555068313, x - 335.2506844012327*(1.0*tan(x) + 1.0)/tan(x) - 12.97820557771445*(31237.27555068313*tan(x) + 31237.27555068313)/tan(x) + 31237.27555068313, t + t/tan(x), 1.7565392766935073, -5.977698895592916, 7.107031821762963,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**2 - 1.506056295346561*(1 - 0.0012026313672850089*x)**2, -6.93192616971616*x**3*(0.9999978217573372*cos(tanh(x))**2 + 0.0036224610833616596*cos(tanh(x)) - 1.5060562953465608)*log(-cos(tanh(x)) - 9.46644443621139)*cos(tanh(x)) + 6.93192616971616*x**3*(0.9999978217573372*cos(tanh(x))**2 + 0.0036224610833616596*cos(tanh(x)) - 1.5060562953465608)*log(-cos(tanh(x)) - 7.09134326789136)*cos(tanh(x)) + 16.463990081757342*x**3*cos(tanh(x))**2 - 136.24398597483663*x**3*cos(tanh(x)) + 1110.893340111231*x**3 + x**2 - 1.506056295346561*(1 - 0.0012026313672850089*x)**2, t*x**3/(-t + cos(tanh(x))), 6.931926169716164, -9.466444436211392, -7.091343267891361,True,False,False,False,2,False,True,True,False,1,False,True,True,False,1,True,False,False,False,1
x**5, x**5 - 1069575.763487536*x**3 - 3208727.290462609*x**2*tanh(x) + 1069575.763487536*x**2 - 3208727.290462609*x*tanh(x)**2 - 1069575.763487536*tanh(x)**3 + 117753088.6472298, -0.3351177395933126*t**3 - 2.348413031004474*x**2 + 2.348413031004474*(x + tanh(x))**3 - 0.01449049316580361, 4.210361267505434, 8.115909445948951, 9.888276479337033,True,False,False,False,5,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
0, 0, tan(t**2)**4, -5.286480396625843, -3.4782782813539352, 1.0847207441199878,True,False,False,False,1,True,False,False,False,1,False,True,False,False,1,True,False,False,False,1
4.431536447839177, -178.9539267973468*x + 6851063.740110467*exp(x) + 4.431536447839177, t*(t**5*exp(x) - x) - x, -3.5803190472605406, -7.866786394822816, 7.34927984571026,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
x, x + 231.76688392322875 - 231.76688392322875*exp(-0.2063181591639496*x**3) + 2242.9436028780984/x, -1 + exp(-0.2063181591639496*x**3) - 9.6775844974515802/x, -6.3715600067520235, -8.67149245003395, -1.5634402490065256,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
x**2 - 1.976199336181832*x, x**2 + 582.1844976116993*x - 584.1606969478812*tanh(x) - 127.3006672158966, t**2*(-x + tanh(x)) - t, 0.8183535518430922, -4.606450258931673, 3.986193104246132,True,False,False,False,2,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**2, -211.66991508076274*x**2 - 212.66991508076274*cosh(x**2) + 242.43059326398874, x**2 + cosh(x**2) - 1.1399383555117526, 7.407453859211007, -4.279495534245655, 1.979434524701972,True,False,False,False,2,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x - 6.8326817055057765*cos(2*x - 10.36250322637784)/x, -220.58875712967246*x - 1983.7057291479179 - 6.8326817055057765*cos(2*x - 10.36250322637784)/x, -x - 8.952194844375903, -5.957229925134124, 3.008950589571471, 9.057777033002768,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1,True,False,False,False,1
8.6252240221545393, 8.6252240221545393 - 16.987921806202006*x**3, x**3, 3.4483708588112094, 1.585297173819276, 2.1564546990657796,True,False,False,False,1,True,False,False,False,3,True,False,False,False,3,True,False,False,False,1
